0.0,0.0,0.999019,0.198,0.099,0.0
-1.9284509406070352e-05,3.8568946292356093e-05,0.9951058620876416,0.18902360593713208,0.09450726496205547,-2.323644627721033e-06
-0.00011435530701742598,0.0002287096669220843,0.9912092860672213,0.1785929294275244,0.08928169226248787,-1.3317313929817358e-05
-0.00034251583800649714,0.0006850266085320934,0.9873273684193143,0.16685856644418082,0.08340075185831851,-3.8371644113079214e-05
-0.0007575040700018625,0.001514990890285512,0.9834573729924134,0.1539779083707902,0.07694526942675728,-8.129262617225961e-05
-0.0014091136123819486,0.0028181826252912157,0.9795959413525628,0.14011347698293805,0.06999844160463577,-0.00014425937748026004
-0.002342866977661677,0.004685638232392293,0.9757393088027593,0.12543125998022728,0.06264488428061181,-0.0002278534087546409
-0.00359974204109333,0.0071993047216295895,0.9718835176545939,0.11009905965188418,0.05496972566895259,-0.000331151954669864
-0.005215952158490803,0.010431601681994617,0.9680246200607002,0.09428486822919137,0.047057752758296115,-0.000451876155553439
-0.00722277984424454,0.014445090546858087,0.9641588636752606,0.07815528422344223,0.03899261675023086,-0.0005865836854828709
-0.009646463395751495,0.01929224967009395,0.9602828545467926,0.06187398445468336,0.030856100464093504,-0.0007308947723218794
-0.012508135379007095,0.025015352816861704,0.9563936929062998,0.04560026646943274,0.022727448516315772,-0.0008797403824903586
-0.01582381146296658,0.031646447853874805,0.9524890788384639,0.029487675589560766,0.014682759459004208,-0.001027621574386336
-0.019604427706112773,0.03920743170696255,0.948567386160095,0.01368272993144748,0.006794438002989534,-0.001168869587150551
-0.02385592405513956,0.047710217028156345,0.9446277041287642,-0.001676244581698006,-0.0008692950731476762,-0.0012978970604664375
-0.02857937150996493,0.05715698546842323,0.9406698478211305,-0.016460158861398493,-0.008244837782447192,-0.0014094318204795732
-0.03377114013855523,0.0675405219736818,0.9366943391170373,-0.030550076542221173,-0.015273588696359702,-0.001498725870488305
-0.03942310488669955,0.07884462410035645,0.9327023611713483,-0.043837994842486246,-0.021902277185500717,-0.001561733554233829
-0.045522885919896956,0.09104457997417995,0.928695690027605,-0.056227486349412895,-0.028083242991765258,-0.0015952542803425028
-0.05205412005559821,0.10410770818677866,0.9246766076106532,-0.06763419990921161,-0.03377466526006549,-0.0015970366758024047
-0.058996759693628005,0.11799395263633039,0.9206478007217603,-0.07798622094872638,-0.038940740512989666,-0.00156584253961586
-0.06632739553088247,0.13265652507176048,0.9166122508492697,-0.08722429354604626,-0.04355180857566206,-0.0015014704568211785
-0.07401959925413362,0.14804258789756627,0.9125731196072927,-0.09530190834509475,-0.04758442521163961,-0.0014047403660020275
-0.08204428234318836,0.16409396964339093,0.9085336344373439,-0.10218526193286707,-0.0510213802477549,-0.0012774417056276126
-0.09037006708716296,0.1807479054050486,0.9044969788717144,-0.10785309454533876,-0.0538516602533775,-0.0011222489511951506
-0.09896366592063195,0.19793779452834614,0.9004661911858136,-0.11229641393481521,-0.05607035537939868,-0.0009426093540907104
-0.10779026522502018,0.21559396783981064,0.8964440746861513,-0.11551811392993999,-0.057678510714573306,-0.0007426084684813147
-0.1168139098144852,0.23364445683421173,0.8924331222198859,-0.11753249667598323,-0.058682923425390034,-0.0005268195779289416
-0.1259978844347107,0.2520157574106721,0.8884354567808581,-0.11836470779405324,-0.05909588794358185,-0.0003001433941650333
-0.13530508874677585,0.2706335810081054,0.8844527893556159,-0.11805009378643577,-0.05893489248178817,-6.764439526373673e-05
-0.14469840244506177,0.28942358632518406,0.8804863944297979,-0.11663349098623144,-0.05822227112385438,0.00016561008849456276
-0.15414103736568527,0.3083120852160417,0.8765371028868874,-0.11416845524554381,-0.056984816590497825,0.00039470242072098776
